t,lat,zonal_sst
2011-08-01,12.875,27.62
2011-08-01,13.125,27.64
2011-08-01,13.375,27.67
2011-08-01,13.625,27.74
2011-08-01,13.875,27.75
2011-08-01,14.125,27.78
2011-08-01,14.375,27.7
2011-08-01,14.625,27.66
2011-08-01,14.875,27.54
2011-08-01,15.125,27.35
2011-08-01,15.375,27.14
2011-08-01,15.625,27.02
2011-08-01,15.875,26.94
2011-08-01,16.125,26.89
2011-08-01,16.375,26.88
2011-08-01,16.625,26.85
2011-08-01,16.875,26.87
2011-08-01,17.125,26.77
2011-08-01,17.375,26.64
2011-08-01,17.625,26.42
2011-08-01,17.875,26.17
2011-08-01,18.125,25.93
2011-08-01,18.375,25.75
2011-08-01,18.625,25.62
2011-08-01,18.875,25.47
2011-08-01,19.125,25.23
2011-08-01,19.375,24.93
2011-08-01,19.625,24.59
2011-08-01,19.875,24.34
2011-08-01,20.125,23.99
2011-08-01,20.375,23.63
2011-08-01,20.625,23.1
2011-08-01,20.875,22.7
2011-08-01,21.125,22.51
2011-08-01,21.375,22.46
2011-08-01,21.625,22.48
2011-08-01,21.875,22.4
2011-08-01,22.125,22.44
2011-08-01,22.375,22.4
2011-08-01,22.625,22.38
2011-08-01,22.875,22.47
2011-08-01,23.125,22.43
2011-08-01,23.375,22.54
2011-08-01,23.625,22.68
2011-08-01,23.875,22.66
2011-08-01,24.125,22.61
2011-08-01,24.375,22.56
2011-08-01,24.625,22.71
2011-09-01,12.625,28.05
2011-09-01,12.875,28.05
2011-09-01,13.125,28.08
2011-09-01,13.375,28.11
2011-09-01,13.625,28.2
2011-09-01,13.875,28.16
2011-09-01,14.125,28.17
2011-09-01,14.375,28.13
2011-09-01,14.625,28.16
2011-09-01,14.875,28.17
2011-09-01,15.125,28.12
2011-09-01,15.375,28.01
2011-09-01,15.625,27.86
2011-09-01,15.875,27.72
2011-09-01,16.125,27.61
2011-09-01,16.375,27.58
2011-09-01,16.625,27.6
2011-09-01,16.875,27.62
2011-09-01,17.125,27.52
2011-09-01,17.375,27.37
2011-09-01,17.625,27.12
2011-09-01,17.875,26.86
2011-09-01,18.125,26.62
2011-09-01,18.375,26.41
2011-09-01,18.625,26.21
2011-09-01,18.875,26.03
2011-09-01,19.125,25.87
2011-09-01,19.375,25.67
2011-09-01,19.625,25.34
2011-09-01,19.875,24.89
2011-09-01,20.125,24.23
2011-09-01,20.375,23.66
2011-09-01,20.625,23.01
2011-09-01,20.875,22.61
2011-09-01,21.125,22.51
2011-09-01,21.375,22.48
2011-09-01,21.625,22.5
2011-09-01,21.875,22.41
2011-09-01,22.125,22.52
2011-09-01,22.375,22.5
2011-09-01,22.625,22.49
2011-09-01,22.875,22.61
2011-09-01,23.125,22.59
2011-09-01,23.375,22.73
2011-09-01,23.625,22.88
2011-09-01,23.875,22.85
2011-09-01,24.125,22.81
2011-09-01,24.375,22.76
2011-09-01,24.625,22.91
2011-10-01,12.625,28.62
2011-10-01,12.875,28.63
2011-10-01,13.125,28.63
2011-10-01,13.375,28.62
2011-10-01,13.625,28.63
2011-10-01,13.875,28.57
2011-10-01,14.125,28.53
2011-10-01,14.375,28.46
2011-10-01,14.625,28.43
2011-10-01,14.875,28.43
2011-10-01,15.125,28.44
2011-10-01,15.375,28.38
2011-10-01,15.625,28.26
2011-10-01,15.875,28.19
2011-10-01,16.125,28.14
2011-10-01,16.375,28.1
2011-10-01,16.625,28.08
2011-10-01,16.875,28
2011-10-01,17.125,27.97
2011-10-01,17.375,27.83
2011-10-01,17.625,27.67
2011-10-01,17.875,27.45
2011-10-01,18.125,27.17
2011-10-01,18.375,26.88
2011-10-01,18.625,26.65
2011-10-01,18.875,26.49
2011-10-01,19.125,26.45
2011-10-01,19.375,26.32
2011-10-01,19.625,26.04
2011-10-01,19.875,25.66
2011-10-01,20.125,25.19
2011-10-01,20.375,24.71
2011-10-01,20.625,24.1
2011-10-01,20.875,23.59
2011-10-01,21.125,23.32
2011-10-01,21.375,23.11
2011-10-01,21.625,22.9
2011-10-01,21.875,22.57
2011-10-01,22.125,22.53
2011-10-01,22.375,22.5
2011-10-01,22.625,22.55
2011-10-01,22.875,22.66
2011-10-01,23.125,22.55
2011-10-01,23.375,22.6
2011-10-01,23.625,22.66
2011-10-01,23.875,22.57
2011-10-01,24.125,22.47
2011-10-01,24.375,22.42
2011-10-01,24.625,22.63
2011-11-01,12.625,28.12
2011-11-01,12.875,27.99
2011-11-01,13.125,27.86
2011-11-01,13.375,27.74
2011-11-01,13.625,27.58
2011-11-01,13.875,27.45
2011-11-01,14.125,27.29
2011-11-01,14.375,27.15
2011-11-01,14.625,26.94
2011-11-01,14.875,26.72
2011-11-01,15.125,26.51
2011-11-01,15.375,26.22
2011-11-01,15.625,25.96
2011-11-01,15.875,25.89
2011-11-01,16.125,25.83
2011-11-01,16.375,25.71
2011-11-01,16.625,25.55
2011-11-01,16.875,25.16
2011-11-01,17.125,25.02
2011-11-01,17.375,24.6
2011-11-01,17.625,24.37
2011-11-01,17.875,24.16
2011-11-01,18.125,23.96
2011-11-01,18.375,23.75
2011-11-01,18.625,23.5
2011-11-01,18.875,23.24
2011-11-01,19.125,23.18
2011-11-01,19.375,23.05
2011-11-01,19.625,22.73
2011-11-01,19.875,22.38
2011-11-01,20.125,21.89
2011-11-01,20.375,21.36
2011-11-01,20.625,20.87
2011-11-01,20.875,20.76
2011-11-01,21.125,20.97
2011-11-01,21.375,21.03
2011-11-01,21.625,21.15
2011-11-01,21.875,21.14
2011-11-01,22.125,21.41
2011-11-01,22.375,21.53
2011-11-01,22.625,21.63
2011-11-01,22.875,21.76
2011-11-01,23.125,21.66
2011-11-01,23.375,21.66
2011-11-01,23.625,21.69
2011-11-01,23.875,21.68
2011-11-01,24.125,21.69
2011-11-01,24.375,21.65
2011-11-01,24.625,21.73
2011-12-01,12.625,26.38
2011-12-01,12.875,26.21
2011-12-01,13.125,26
2011-12-01,13.375,25.76
2011-12-01,13.625,25.35
2011-12-01,13.875,25.21
2011-12-01,14.125,24.95
2011-12-01,14.375,24.89
2011-12-01,14.625,24.73
2011-12-01,14.875,24.64
2011-12-01,15.125,24.54
2011-12-01,15.375,24.34
2011-12-01,15.625,24.12
2011-12-01,15.875,24.02
2011-12-01,16.125,23.88
2011-12-01,16.375,23.65
2011-12-01,16.625,23.36
2011-12-01,16.875,22.95
2011-12-01,17.125,22.75
2011-12-01,17.375,22.53
2011-12-01,17.625,22.5
2011-12-01,17.875,22.47
2011-12-01,18.125,22.39
2011-12-01,18.375,22.25
2011-12-01,18.625,22.09
2011-12-01,18.875,21.9
2011-12-01,19.125,21.83
2011-12-01,19.375,21.66
2011-12-01,19.625,21.36
2011-12-01,19.875,20.96
2011-12-01,20.125,20.63
2011-12-01,20.375,20.3
2011-12-01,20.625,20.04
2011-12-01,20.875,19.93
2011-12-01,21.125,20.02
2011-12-01,21.375,20.06
2011-12-01,21.625,20.15
2011-12-01,21.875,20.11
2011-12-01,22.125,20.17
2011-12-01,22.375,20.03
2011-12-01,22.625,19.86
2011-12-01,22.875,19.82
2011-12-01,23.125,19.79
2011-12-01,23.375,19.98
2011-12-01,23.625,20.18
2011-12-01,23.875,20.21
2011-12-01,24.125,20.22
2011-12-01,24.375,20.24
2011-12-01,24.625,20.4
2012-01-01,12.625,23.29
2012-01-01,12.875,23.11
2012-01-01,13.125,22.89
2012-01-01,13.375,22.67
2012-01-01,13.625,22.41
2012-01-01,13.875,22.34
2012-01-01,14.125,22.23
2012-01-01,14.375,22.14
2012-01-01,14.625,22.01
2012-01-01,14.875,21.95
2012-01-01,15.125,21.93
2012-01-01,15.375,21.73
2012-01-01,15.625,21.5
2012-01-01,15.875,21.38
2012-01-01,16.125,21.23
2012-01-01,16.375,21.07
2012-01-01,16.625,20.82
2012-01-01,16.875,20.38
2012-01-01,17.125,20.16
2012-01-01,17.375,19.94
2012-01-01,17.625,19.96
2012-01-01,17.875,20.05
2012-01-01,18.125,20.17
2012-01-01,18.375,20.27
2012-01-01,18.625,20.31
2012-01-01,18.875,20.28
2012-01-01,19.125,20.29
2012-01-01,19.375,20.19
2012-01-01,19.625,19.89
2012-01-01,19.875,19.44
2012-01-01,20.125,19.16
2012-01-01,20.375,18.95
2012-01-01,20.625,18.89
2012-01-01,20.875,18.91
2012-01-01,21.125,19.01
2012-01-01,21.375,19.03
2012-01-01,21.625,19.05
2012-01-01,21.875,18.98
2012-01-01,22.125,19.01
2012-01-01,22.375,18.94
2012-01-01,22.625,18.88
2012-01-01,22.875,18.95
2012-01-01,23.125,18.96
2012-01-01,23.375,19.14
2012-01-01,23.625,19.33
2012-01-01,23.875,19.33
2012-01-01,24.125,19.29
2012-01-01,24.375,19.27
2012-01-01,24.625,19.44
2012-02-01,12.625,20.91
2012-02-01,12.875,20.54
2012-02-01,13.125,20.29
2012-02-01,13.375,20.14
2012-02-01,13.625,20.01
2012-02-01,13.875,19.99
2012-02-01,14.125,19.94
2012-02-01,14.375,20
2012-02-01,14.625,19.94
2012-02-01,14.875,19.94
2012-02-01,15.125,19.93
2012-02-01,15.375,19.7
2012-02-01,15.625,19.46
2012-02-01,15.875,19.43
2012-02-01,16.125,19.39
2012-02-01,16.375,19.32
2012-02-01,16.625,19.2
2012-02-01,16.875,18.93
2012-02-01,17.125,18.86
2012-02-01,17.375,18.71
2012-02-01,17.625,18.69
2012-02-01,17.875,18.66
2012-02-01,18.125,18.64
2012-02-01,18.375,18.63
2012-02-01,18.625,18.64
2012-02-01,18.875,18.65
2012-02-01,19.125,18.73
2012-02-01,19.375,18.77
2012-02-01,19.625,18.65
2012-02-01,19.875,18.39
2012-02-01,20.125,18.2
2012-02-01,20.375,18
2012-02-01,20.625,17.91
2012-02-01,20.875,17.95
2012-02-01,21.125,18.05
2012-02-01,21.375,18.06
2012-02-01,21.625,18.08
2012-02-01,21.875,18.04
2012-02-01,22.125,18.16
2012-02-01,22.375,18.17
2012-02-01,22.625,18.14
2012-02-01,22.875,18.19
2012-02-01,23.125,18.13
2012-02-01,23.375,18.24
2012-02-01,23.625,18.43
2012-02-01,23.875,18.48
2012-02-01,24.125,18.46
2012-02-01,24.375,18.41
2012-02-01,24.625,18.52
2012-03-01,12.625,20.99
2012-03-01,12.875,20.6
2012-03-01,13.125,20.36
2012-03-01,13.375,20.26
2012-03-01,13.625,20.17
2012-03-01,13.875,20.22
2012-03-01,14.125,20.16
2012-03-01,14.375,20.22
2012-03-01,14.625,20.11
2012-03-01,14.875,20.02
2012-03-01,15.125,19.99
2012-03-01,15.375,19.89
2012-03-01,15.625,19.75
2012-03-01,15.875,19.71
2012-03-01,16.125,19.68
2012-03-01,16.375,19.65
2012-03-01,16.625,19.61
2012-03-01,16.875,19.44
2012-03-01,17.125,19.4
2012-03-01,17.375,19.27
2012-03-01,17.625,19.25
2012-03-01,17.875,19.22
2012-03-01,18.125,19.18
2012-03-01,18.375,19.13
2012-03-01,18.625,19.06
2012-03-01,18.875,18.99
2012-03-01,19.125,19
2012-03-01,19.375,19.04
2012-03-01,19.625,19.08
2012-03-01,19.875,19.13
2012-03-01,20.125,18.99
2012-03-01,20.375,18.8
2012-03-01,20.625,18.57
2012-03-01,20.875,18.49
2012-03-01,21.125,18.58
2012-03-01,21.375,18.63
2012-03-01,21.625,18.61
2012-03-01,21.875,18.46
2012-03-01,22.125,18.44
2012-03-01,22.375,18.37
2012-03-01,22.625,18.29
2012-03-01,22.875,18.26
2012-03-01,23.125,18.2
2012-03-01,23.375,18.24
2012-03-01,23.625,18.31
2012-03-01,23.875,18.29
2012-03-01,24.125,18.26
2012-03-01,24.375,18.23
2012-03-01,24.625,18.3
2012-04-01,12.625,20.38
2012-04-01,12.875,20.07
2012-04-01,13.125,19.99
2012-04-01,13.375,20.03
2012-04-01,13.625,19.87
2012-04-01,13.875,19.9
2012-04-01,14.125,19.78
2012-04-01,14.375,19.93
2012-04-01,14.625,19.91
2012-04-01,14.875,19.96
2012-04-01,15.125,20.02
2012-04-01,15.375,19.94
2012-04-01,15.625,19.79
2012-04-01,15.875,19.81
2012-04-01,16.125,19.84
2012-04-01,16.375,19.84
2012-04-01,16.625,19.75
2012-04-01,16.875,19.48
2012-04-01,17.125,19.41
2012-04-01,17.375,19.31
2012-04-01,17.625,19.34
2012-04-01,17.875,19.34
2012-04-01,18.125,19.31
2012-04-01,18.375,19.29
2012-04-01,18.625,19.28
2012-04-01,18.875,19.28
2012-04-01,19.125,19.44
2012-04-01,19.375,19.57
2012-04-01,19.625,19.62
2012-04-01,19.875,19.73
2012-04-01,20.125,19.61
2012-04-01,20.375,19.39
2012-04-01,20.625,19.1
2012-04-01,20.875,19.03
2012-04-01,21.125,19.18
2012-04-01,21.375,19.25
2012-04-01,21.625,19.38
2012-04-01,21.875,19.39
2012-04-01,22.125,19.53
2012-04-01,22.375,19.52
2012-04-01,22.625,19.43
2012-04-01,22.875,19.4
2012-04-01,23.125,19.29
2012-04-01,23.375,19.33
2012-04-01,23.625,19.43
2012-04-01,23.875,19.45
2012-04-01,24.125,19.43
2012-04-01,24.375,19.35
2012-04-01,24.625,19.34
2012-05-01,12.625,23.82
2012-05-01,12.875,23.63
2012-05-01,13.125,23.47
2012-05-01,13.375,23.31
2012-05-01,13.625,23.17
2012-05-01,13.875,23
2012-05-01,14.125,22.84
2012-05-01,14.375,22.7
2012-05-01,14.625,22.55
2012-05-01,14.875,22.4
2012-05-01,15.125,22.25
2012-05-01,15.375,22.03
2012-05-01,15.625,21.77
2012-05-01,15.875,21.58
2012-05-01,16.125,21.42
2012-05-01,16.375,21.29
2012-05-01,16.625,21.19
2012-05-01,16.875,20.98
2012-05-01,17.125,20.86
2012-05-01,17.375,20.74
2012-05-01,17.625,20.73
2012-05-01,17.875,20.66
2012-05-01,18.125,20.52
2012-05-01,18.375,20.34
2012-05-01,18.625,20.16
2012-05-01,18.875,20
2012-05-01,19.125,19.96
2012-05-01,19.375,19.88
2012-05-01,19.625,19.77
2012-05-01,19.875,19.8
2012-05-01,20.125,19.68
2012-05-01,20.375,19.51
2012-05-01,20.625,19.19
2012-05-01,20.875,19.12
2012-05-01,21.125,19.31
2012-05-01,21.375,19.52
2012-05-01,21.625,19.77
2012-05-01,21.875,19.9
2012-05-01,22.125,20.04
2012-05-01,22.375,20.02
2012-05-01,22.625,19.96
2012-05-01,22.875,19.97
2012-05-01,23.125,19.95
2012-05-01,23.375,20.08
2012-05-01,23.625,20.23
2012-05-01,23.875,20.22
2012-05-01,24.125,20.16
2012-05-01,24.375,20.07
2012-05-01,24.625,20.2
2012-06-01,12.625,26.24
2012-06-01,12.875,25.98
2012-06-01,13.125,25.79
2012-06-01,13.375,25.66
2012-06-01,13.625,25.52
2012-06-01,13.875,25.24
2012-06-01,14.125,25.01
2012-06-01,14.375,24.79
2012-06-01,14.625,24.59
2012-06-01,14.875,24.38
2012-06-01,15.125,24.15
2012-06-01,15.375,23.91
2012-06-01,15.625,23.75
2012-06-01,15.875,23.59
2012-06-01,16.125,23.43
2012-06-01,16.375,23.24
2012-06-01,16.625,22.99
2012-06-01,16.875,22.69
2012-06-01,17.125,22.39
2012-06-01,17.375,22.06
2012-06-01,17.625,21.78
2012-06-01,17.875,21.54
2012-06-01,18.125,21.28
2012-06-01,18.375,21.03
2012-06-01,18.625,20.79
2012-06-01,18.875,20.58
2012-06-01,19.125,20.46
2012-06-01,19.375,20.25
2012-06-01,19.625,20.13
2012-06-01,19.875,20.36
2012-06-01,20.125,20.31
2012-06-01,20.375,20.17
2012-06-01,20.625,19.8
2012-06-01,20.875,19.71
2012-06-01,21.125,19.93
2012-06-01,21.375,20.16
2012-06-01,21.625,20.32
2012-06-01,21.875,20.26
2012-06-01,22.125,20.33
2012-06-01,22.375,20.33
2012-06-01,22.625,20.39
2012-06-01,22.875,20.54
2012-06-01,23.125,20.56
2012-06-01,23.375,20.7
2012-06-01,23.625,20.83
2012-06-01,23.875,20.78
2012-06-01,24.125,20.75
2012-06-01,24.375,20.73
2012-06-01,24.625,20.89
2012-07-01,12.625,26.93
2012-07-01,12.875,26.96
2012-07-01,13.125,26.96
2012-07-01,13.375,26.94
2012-07-01,13.625,26.95
2012-07-01,13.875,26.82
2012-07-01,14.125,26.73
2012-07-01,14.375,26.64
2012-07-01,14.625,26.5
2012-07-01,14.875,26.32
2012-07-01,15.125,26.14
2012-07-01,15.375,26.02
2012-07-01,15.625,25.89
2012-07-01,15.875,25.74
2012-07-01,16.125,25.61
2012-07-01,16.375,25.51
2012-07-01,16.625,25.46
2012-07-01,16.875,25.47
2012-07-01,17.125,25.28
2012-07-01,17.375,25.03
2012-07-01,17.625,24.73
2012-07-01,17.875,24.43
2012-07-01,18.125,24.16
2012-07-01,18.375,23.94
2012-07-01,18.625,23.78
2012-07-01,18.875,23.58
2012-07-01,19.125,23.33
2012-07-01,19.375,23.08
2012-07-01,19.625,22.97
2012-07-01,19.875,22.98
2012-07-01,20.125,22.77
2012-07-01,20.375,22.5
2012-07-01,20.625,22.03
2012-07-01,20.875,21.68
2012-07-01,21.125,21.58
2012-07-01,21.375,21.57
2012-07-01,21.625,21.55
2012-07-01,21.875,21.42
2012-07-01,22.125,21.41
2012-07-01,22.375,21.34
2012-07-01,22.625,21.32
2012-07-01,22.875,21.42
2012-07-01,23.125,21.43
2012-07-01,23.375,21.52
2012-07-01,23.625,21.58
2012-07-01,23.875,21.51
2012-07-01,24.125,21.45
2012-07-01,24.375,21.43
2012-07-01,24.625,21.59
2012-08-01,12.625,27.05
2012-08-01,12.875,27.14
2012-08-01,13.125,27.19
2012-08-01,13.375,27.25
2012-08-01,13.625,27.38
2012-08-01,13.875,27.36
2012-08-01,14.125,27.38
2012-08-01,14.375,27.41
2012-08-01,14.625,27.5
2012-08-01,14.875,27.55
2012-08-01,15.125,27.6
2012-08-01,15.375,27.61
2012-08-01,15.625,27.54
2012-08-01,15.875,27.43
2012-08-01,16.125,27.32
2012-08-01,16.375,27.26
2012-08-01,16.625,27.29
2012-08-01,16.875,27.37
2012-08-01,17.125,27.41
2012-08-01,17.375,27.42
2012-08-01,17.625,27.34
2012-08-01,17.875,27.24
2012-08-01,18.125,27.13
2012-08-01,18.375,27
2012-08-01,18.625,26.82
2012-08-01,18.875,26.65
2012-08-01,19.125,26.42
2012-08-01,19.375,26.21
2012-08-01,19.625,26.08
2012-08-01,19.875,26
2012-08-01,20.125,25.82
2012-08-01,20.375,25.56
2012-08-01,20.625,25.16
2012-08-01,20.875,24.77
2012-08-01,21.125,24.49
2012-08-01,21.375,24.25
2012-08-01,21.625,24.06
2012-08-01,21.875,23.69
2012-08-01,22.125,23.47
2012-08-01,22.375,23.12
2012-08-01,22.625,22.88
2012-08-01,22.875,22.89
2012-08-01,23.125,22.8
2012-08-01,23.375,22.82
2012-08-01,23.625,22.88
2012-08-01,23.875,22.84
2012-08-01,24.125,22.77
2012-08-01,24.375,22.69
2012-08-01,24.625,22.81
2012-09-01,12.625,27.98
2012-09-01,12.875,28.03
2012-09-01,13.125,28.08
2012-09-01,13.375,28.15
2012-09-01,13.625,28.25
2012-09-01,13.875,28.35
2012-09-01,14.125,28.41
2012-09-01,14.375,28.43
2012-09-01,14.625,28.41
2012-09-01,14.875,28.35
2012-09-01,15.125,28.32
2012-09-01,15.375,28.31
2012-09-01,15.625,28.29
2012-09-01,15.875,28.27
2012-09-01,16.125,28.28
2012-09-01,16.375,28.3
2012-09-01,16.625,28.3
2012-09-01,16.875,28.29
2012-09-01,17.125,28.28
2012-09-01,17.375,28.26
2012-09-01,17.625,28.23
2012-09-01,17.875,28.18
2012-09-01,18.125,28.11
2012-09-01,18.375,27.98
2012-09-01,18.625,27.79
2012-09-01,18.875,27.58
2012-09-01,19.125,27.38
2012-09-01,19.375,27.14
2012-09-01,19.625,26.87
2012-09-01,19.875,26.66
2012-09-01,20.125,26.35
2012-09-01,20.375,26.03
2012-09-01,20.625,25.54
2012-09-01,20.875,25.19
2012-09-01,21.125,24.98
2012-09-01,21.375,24.63
2012-09-01,21.625,24.39
2012-09-01,21.875,24.11
2012-09-01,22.125,24.13
2012-09-01,22.375,23.94
2012-09-01,22.625,23.73
2012-09-01,22.875,23.7
2012-09-01,23.125,23.56
2012-09-01,23.375,23.64
2012-09-01,23.625,23.78
2012-09-01,23.875,23.79
2012-09-01,24.125,23.76
2012-09-01,24.375,23.72
2012-09-01,24.625,23.91
2012-10-01,12.625,28.72
2012-10-01,12.875,28.7
2012-10-01,13.125,28.68
2012-10-01,13.375,28.68
2012-10-01,13.625,28.73
2012-10-01,13.875,28.66
2012-10-01,14.125,28.69
2012-10-01,14.375,28.69
2012-10-01,14.625,28.71
2012-10-01,14.875,28.7
2012-10-01,15.125,28.65
2012-10-01,15.375,28.53
2012-10-01,15.625,28.38
2012-10-01,15.875,28.28
2012-10-01,16.125,28.21
2012-10-01,16.375,28.15
2012-10-01,16.625,28.04
2012-10-01,16.875,27.82
2012-10-01,17.125,27.69
2012-10-01,17.375,27.55
2012-10-01,17.625,27.51
2012-10-01,17.875,27.47
2012-10-01,18.125,27.36
2012-10-01,18.375,27.17
2012-10-01,18.625,26.86
2012-10-01,18.875,26.58
2012-10-01,19.125,26.46
2012-10-01,19.375,26.28
2012-10-01,19.625,25.83
2012-10-01,19.875,25.35
2012-10-01,20.125,24.78
2012-10-01,20.375,24.28
2012-10-01,20.625,23.71
2012-10-01,20.875,23.46
2012-10-01,21.125,23.56
2012-10-01,21.375,23.47
2012-10-01,21.625,23.43
2012-10-01,21.875,23.21
2012-10-01,22.125,23.33
2012-10-01,22.375,23.37
2012-10-01,22.625,23.43
2012-10-01,22.875,23.58
2012-10-01,23.125,23.53
2012-10-01,23.375,23.6
2012-10-01,23.625,23.73
2012-10-01,23.875,23.77
2012-10-01,24.125,23.78
2012-10-01,24.375,23.77
2012-10-01,24.625,23.96
2012-11-01,12.625,28.28
2012-11-01,12.875,28.25
2012-11-01,13.125,28.26
2012-11-01,13.375,28.3
2012-11-01,13.625,28.32
2012-11-01,13.875,28.33
2012-11-01,14.125,28.31
2012-11-01,14.375,28.3
2012-11-01,14.625,28.17
2012-11-01,14.875,27.96
2012-11-01,15.125,27.64
2012-11-01,15.375,27.34
2012-11-01,15.625,27.09
2012-11-01,15.875,26.96
2012-11-01,16.125,26.89
2012-11-01,16.375,26.82
2012-11-01,16.625,26.74
2012-11-01,16.875,26.51
2012-11-01,17.125,26.39
2012-11-01,17.375,25.98
2012-11-01,17.625,25.69
2012-11-01,17.875,25.41
2012-11-01,18.125,25.13
2012-11-01,18.375,24.77
2012-11-01,18.625,24.33
2012-11-01,18.875,23.89
2012-11-01,19.125,23.72
2012-11-01,19.375,23.65
2012-11-01,19.625,23.46
2012-11-01,19.875,23.37
2012-11-01,20.125,23.14
2012-11-01,20.375,22.82
2012-11-01,20.625,22.51
2012-11-01,20.875,22.51
2012-11-01,21.125,22.79
2012-11-01,21.375,22.87
2012-11-01,21.625,22.91
2012-11-01,21.875,22.75
2012-11-01,22.125,22.87
2012-11-01,22.375,22.85
2012-11-01,22.625,22.85
2012-11-01,22.875,22.89
2012-11-01,23.125,22.71
2012-11-01,23.375,22.72
2012-11-01,23.625,22.85
2012-11-01,23.875,22.94
2012-11-01,24.125,23.01
2012-11-01,24.375,23
2012-11-01,24.625,23.11
2012-12-01,12.625,25.53
2012-12-01,12.875,25.34
2012-12-01,13.125,25.19
2012-12-01,13.375,25.07
2012-12-01,13.625,24.82
2012-12-01,13.875,24.9
2012-12-01,14.125,24.89
2012-12-01,14.375,25.03
2012-12-01,14.625,24.82
2012-12-01,14.875,24.47
2012-12-01,15.125,24.12
2012-12-01,15.375,23.69
2012-12-01,15.625,23.33
2012-12-01,15.875,23.24
2012-12-01,16.125,23.22
2012-12-01,16.375,23.19
2012-12-01,16.625,23.12
2012-12-01,16.875,22.74
2012-12-01,17.125,22.53
2012-12-01,17.375,22.16
2012-12-01,17.625,22.08
2012-12-01,17.875,21.99
2012-12-01,18.125,21.8
2012-12-01,18.375,21.56
2012-12-01,18.625,21.35
2012-12-01,18.875,21.18
2012-12-01,19.125,21.26
2012-12-01,19.375,21.32
2012-12-01,19.625,21.18
2012-12-01,19.875,20.87
2012-12-01,20.125,20.65
2012-12-01,20.375,20.38
2012-12-01,20.625,20.23
2012-12-01,20.875,20.29
2012-12-01,21.125,20.54
2012-12-01,21.375,20.58
2012-12-01,21.625,20.6
2012-12-01,21.875,20.5
2012-12-01,22.125,20.57
2012-12-01,22.375,20.57
2012-12-01,22.625,20.59
2012-12-01,22.875,20.69
2012-12-01,23.125,20.7
2012-12-01,23.375,20.77
2012-12-01,23.625,20.86
2012-12-01,23.875,20.9
2012-12-01,24.125,20.96
2012-12-01,24.375,21.02
2012-12-01,24.625,21.22
2013-01-01,12.625,23.91
2013-01-01,12.875,23.68
2013-01-01,13.125,23.41
2013-01-01,13.375,23.12
2013-01-01,13.625,22.76
2013-01-01,13.875,22.73
2013-01-01,14.125,22.75
2013-01-01,14.375,22.91
2013-01-01,14.625,22.85
2013-01-01,14.875,22.62
2013-01-01,15.125,22.29
2013-01-01,15.375,21.96
2013-01-01,15.625,21.83
2013-01-01,15.875,21.82
2013-01-01,16.125,21.84
2013-01-01,16.375,21.8
2013-01-01,16.625,21.65
2013-01-01,16.875,21.28
2013-01-01,17.125,21.06
2013-01-01,17.375,20.72
2013-01-01,17.625,20.63
2013-01-01,17.875,20.56
2013-01-01,18.125,20.48
2013-01-01,18.375,20.4
2013-01-01,18.625,20.33
2013-01-01,18.875,20.26
2013-01-01,19.125,20.3
2013-01-01,19.375,20.26
2013-01-01,19.625,20.06
2013-01-01,19.875,19.77
2013-01-01,20.125,19.57
2013-01-01,20.375,19.38
2013-01-01,20.625,19.33
2013-01-01,20.875,19.37
2013-01-01,21.125,19.47
2013-01-01,21.375,19.46
2013-01-01,21.625,19.47
2013-01-01,21.875,19.4
2013-01-01,22.125,19.45
2013-01-01,22.375,19.43
2013-01-01,22.625,19.43
2013-01-01,22.875,19.52
2013-01-01,23.125,19.48
2013-01-01,23.375,19.56
2013-01-01,23.625,19.68
2013-01-01,23.875,19.73
2013-01-01,24.125,19.76
2013-01-01,24.375,19.77
2013-01-01,24.625,19.92
2013-02-01,12.625,22.91
2013-02-01,12.875,22.76
2013-02-01,13.125,22.75
2013-02-01,13.375,22.75
2013-02-01,13.625,22.53
2013-02-01,13.875,22.42
2013-02-01,14.125,22.34
2013-02-01,14.375,22.43
2013-02-01,14.625,22.39
2013-02-01,14.875,22.21
2013-02-01,15.125,21.95
2013-02-01,15.375,21.61
2013-02-01,15.625,21.43
2013-02-01,15.875,21.42
2013-02-01,16.125,21.42
2013-02-01,16.375,21.38
2013-02-01,16.625,21.29
2013-02-01,16.875,20.95
2013-02-01,17.125,20.74
2013-02-01,17.375,20.49
2013-02-01,17.625,20.48
2013-02-01,17.875,20.45
2013-02-01,18.125,20.34
2013-02-01,18.375,20.2
2013-02-01,18.625,20.06
2013-02-01,18.875,19.94
2013-02-01,19.125,19.92
2013-02-01,19.375,19.82
2013-02-01,19.625,19.65
2013-02-01,19.875,19.51
2013-02-01,20.125,19.32
2013-02-01,20.375,19.1
2013-02-01,20.625,18.91
2013-02-01,20.875,18.9
2013-02-01,21.125,19.05
2013-02-01,21.375,19.13
2013-02-01,21.625,19.16
2013-02-01,21.875,19.1
2013-02-01,22.125,19.15
2013-02-01,22.375,19.11
2013-02-01,22.625,19.05
2013-02-01,22.875,19.1
2013-02-01,23.125,19.08
2013-02-01,23.375,19.17
2013-02-01,23.625,19.25
2013-02-01,23.875,19.2
2013-02-01,24.125,19.15
2013-02-01,24.375,19.11
2013-02-01,24.625,19.19
2013-03-01,12.625,22.56
2013-03-01,12.875,22.25
2013-03-01,13.125,22.08
